row_id	gene_id	GeneID	Chr	Length	Symbol	type_of_gene
1930	NA.85	100506087	1	6248	NA	NA
1931	10567	27101	1	3315	CACYBP	protein-coding
1932	NA.86	100506117	1	705	NA	NA
1933	14339	63931	1	1081	MRPS14	protein-coding
1934	14332	63923	1	5008	TNN	protein-coding
1935	7724	9674	1	4818	KIAA0040	protein-coding
1936	5891	7143	1	5190	TNR	protein-coding
1937	14462	64326	1	2774	RFWD2	protein-coding
1938	28488	677679	1	144	SCARNA3	miscRNA
1939	14292	60676	1	7697	PAPPA2	protein-coding
1940	387	460	1	7340	ASTN1	protein-coding
1941	26573	574441	1	83	MIR488	miscRNA
1942	14120	57795	1	3558	BRINP2	protein-coding
1943	38635	100506128	1	1590	LOC100506128	miscRNA
1944	16763	89866	1	4024	SEC16B	protein-coding
1945	29632	730102	1	2921	LOC730102	pseudo
1946	35336	100302401	1	2338	RASAL2-AS1	miscRNA
1947	7550	9462	1	11041	RASAL2	protein-coding
1948	24513	400797	1	702	LINC00083	unknown
1949	16073	84066	1	1392	TEX35	protein-coding
1950	24514	400798	1	2577	C1orf220	miscRNA
1951	12829	55103	1	5834	RALGPS2	protein-coding
1952	7236	9068	1	3546	ANGPTL1	protein-coding
1953	7940	9917	1	5946	FAM20B	protein-coding
1954	14442	64222	1	2124	TOR3A	protein-coding
1955	22	27	1	12649	ABL2	protein-coding
1956	5448	6646	1	3393	SOAT1	protein-coding
1957	18041	126859	1	3642	AXDND1	protein-coding
1958	6379	7827	1	1871	NPHS2	protein-coding
1959	19653	163589	1	3516	TDRD5	protein-coding
1960	38662	100506206	1	642	LOC100506206	miscRNA
1961	19053	148753	1	2909	FAM163A	protein-coding
1962	NA.87	100506230	1	713	NA	NA
1963	19654	163590	1	5361	TOR1AIP2	protein-coding
1964	10140	26092	1	3807	TOR1AIP1	protein-coding
1965	7886	9857	1	13456	CEP350	protein-coding
1966	4715	5768	1	3316	QSOX1	protein-coding
1967	38680	100506242	1	414	LOC100506242	protein-coding
1968	20027	200058	1	2717	FLJ23867	miscRNA
1969	16772	89884	1	1870	LHX4	protein-coding
1970	16251	84320	1	1616	ACBD6	protein-coding
1971	38032	100423032	1	77	MIR3121	miscRNA
1972	7356	9213	1	8496	XPR1	protein-coding
1973	14089	57710	1	4155	KIAA1614	protein-coding
1974	8209	10228	1	4536	STX6	protein-coding
1975	2616	3140	1	7860	MR1	protein-coding
1976	11917	51278	1	2342	IER5	protein-coding
1977	641	777	1	9724	CACNA1E	protein-coding
1978	18090	127665	1	3649	ZNF648	protein-coding
1979	2271	2752	1	4950	GLUL	protein-coding
1980	18091	127670	1	2500	TEDDM1	protein-coding
1981	23465	388719	1	738	LINC00272	miscRNA
1982	22780	353299	1	3760	RGSL1	protein-coding
1983	4935	6041	1	4148	RNASEL	protein-coding
1984	4905	6004	1	2432	RGS16	protein-coding
1985	21411	284648	1	1490	LOC284648	miscRNA
1986	16667	85397	1	912	RGS8	protein-coding
1987	15575	80896	1	1552	NPL	protein-coding
1988	1376	1660	1	4673	DHX9	protein-coding
1989	15790	81626	1	2365	SHCBP1L	protein-coding
1990	3248	3915	1	7889	LAMC1	protein-coding
1991	3250	3918	1	6503	LAMC2	protein-coding
1992	9327	23057	1	5861	NMNAT2	protein-coding
1993	NA.88	100506298	1	2473	NA	NA
1994	7913	9887	1	6076	SMG7	protein-coding
1995	3827	4688	1	2494	NCF2	protein-coding
1996	8088	10092	1	1982	ARPC5	protein-coding
1997	NA.89	100292409	1	874	NA	NA
1998	9425	23179	1	5113	RGL1	protein-coding
1999	24946	403314	1	2779	APOBEC4	protein-coding
2000	9380	23127	1	5182	COLGALT2	protein-coding
2001	17569	116461	1	2077	TSEN15	protein-coding
2002	15756	81563	1	10308	C1orf21	protein-coding
2003	15450	80267	1	6632	EDEM3	protein-coding
2004	NA.90	100506336	1	816	NA	NA
2005	17570	116496	1	6926	FAM129A	protein-coding
2006	4938	6045	1	3551	RNF2	protein-coding
2007	15791	81627	1	4408	TRMT1L	protein-coding
2008	12596	54823	1	3945	SWT1	protein-coding
2009	8547	10625	1	4199	IVNS1ABP	protein-coding
2010	34711	100288079	1	667	LOC100288079	pseudo
2011	16000	83872	1	18212	HMCN1	protein-coding
2012	8198	10216	1	5044	PRG4	protein-coding
2013	5921	7175	1	9708	TPR	protein-coding
2014	12708	54953	1	3896	C1orf27	protein-coding
2015	8764	10896	1	884	OCLM	protein-coding
2016	4179	5132	1	1308	PDC	protein-coding
2017	4698	5743	1	4493	PTGS2	protein-coding
2018	4346	5321	1	2928	PLA2G4A	protein-coding
2019	22160	339479	1	2884	FAM5C	protein-coding
2020	25469	440704	1	2005	LOC440704	miscRNA
2021	NA.91	100506420	1	621	NA	NA
2022	14486	64407	1	2145	RGS18	protein-coding
2023	25276	431704	1	1794	RGS21	protein-coding
2024	4897	5996	1	1403	RGS1	protein-coding
2025	4904	6003	1	1498	RGS13	protein-coding
2026	4898	5997	1	1350	RGS2	protein-coding
2027	NA.92	100506438	1	552	NA	NA
2028	11996	51377	1	1703	UCHL5	protein-coding
2029	5531	6738	1	3723	TROVE2	protein-coding
2030	11718	51022	1	1292	GLRX2	protein-coding
2031	14993	79577	1	5942	CDC73	protein-coding
2032	35234	100302163	1	81	MIR1278	miscRNA
2033	6971	8707	1	3548	B3GALT2	protein-coding
2034	22441	343450	1	5909	KCNT2	protein-coding
2035	2561	3075	1	4376	CFH	protein-coding
2036	8748	10878	1	1640	CFHR3	protein-coding
2037	2563	3078	1	1297	CFHR1	protein-coding
2038	8747	10877	1	1292	CFHR4	protein-coding
2039	2564	3080	1	1036	CFHR2	protein-coding
2040	15734	81494	1	2829	CFHR5	protein-coding
2041	1767	2165	1	2217	F13B	protein-coding
2042	20842	259266	1	10888	ASPM	protein-coding
2043	22899	360023	1	8474	ZBTB41	protein-coding
2044	9620	23418	1	5006	CRB1	protein-coding
2045	19652	163486	1	2345	DENND1B	protein-coding
2046	23466	388722	1	683	C1orf53	protein-coding
2047	13662	56956	1	2570	LHX9	protein-coding
2048	18595	140609	1	4134	NEK7	protein-coding
2049	18062	127124	1	678	ATP6V1G3	protein-coding
2050	4730	5788	1	6163	PTPRC	protein-coding
2051	25077	406955	1	110	MIR181B1	miscRNA
2052	25117	406995	1	110	MIR181A1	miscRNA
2053	2057	2494	1	5046	NR5A2	protein-coding
2054	22168	339521	1	988	FAM58BP	pseudo
2055	NA.93	100506512	1	1270	NA	NA
2056	9702	23528	1	3521	ZNF281	protein-coding
2057	7951	9928	1	7277	KIF14	protein-coding
2058	15887	83479	1	2320	DDX59	protein-coding
2059	9504	23271	1	7352	CAMSAP2	protein-coding
2060	2356	2848	1	1086	GPR25	protein-coding
2061	13285	55765	1	4346	C1orf106	protein-coding
2062	28067	647215	1	3021	MROH3P	unknown
2063	9319	23046	1	9895	KIF21B	protein-coding
2064	38822	100506546	1	3513	LOC100506546	miscRNA
2065	643	779	1	6168	CACNA1S	protein-coding
2066	28068	647219	1	1189	ASCL5	protein-coding
2067	20573	252839	1	1539	TMEM9	protein-coding
2068	16928	91156	1	11810	IGFN1	protein-coding
2069	4342	5317	1	5447	PKP1	protein-coding
2070	5887	7139	1	1162	TNNT2	protein-coding
2071	3234	3898	1	2839	LAD1	protein-coding
2072	NA.94	100506573	1	415	NA	NA
2073	5883	7135	1	6143	TNNI1	protein-coding
2074	9772	23612	1	1516	PHLDA3	protein-coding
2075	1212	1465	1	2324	CSRP1	protein-coding
2076	NA.95	100506590	1	381	NA	NA
2077	23061	376693	1	699	RPS10P7	pseudo
2078	16747	89796	1	13265	NAV1	protein-coding
2079	35230	100302158	1	92	MIR1231	miscRNA
2080	13232	55705	1	11416	IPO9	protein-coding
2081	19082	149345	1	1661	SHISA4	protein-coding
2082	9931	25802	1	3967	LMOD1	protein-coding
2083	8389	10440	1	1659	TIMM17A	protein-coding
2084	4944	6051	1	2413	RNPEP	protein-coding
2085	38856	100506636	1	574	LOC100506636	miscRNA
2086	NA.96	100289488	1	588	NA	NA
2087	1632	1999	1	3248	ELF3	protein-coding
2088	7404	9283	1	2459	GPR37L1	protein-coding
2089	18100	127829	1	2345	ARL8A	protein-coding
2090	4722	5778	1	3342	PTPN7	protein-coding
2091	19050	148713	1	4095	PTPRVP	pseudo
2092	14239	59352	1	3640	LGR6	protein-coding
2093	11388	29089	1	908	UBE2T	protein-coding
2094	3803	4660	1	11862	PPP1R12B	protein-coding
2095	NA.97	100128726	1	5435	NA	NA
2096	18101	127833	1	7780	SYT2	protein-coding
2097	8652	10765	1	6383	KDM5B	protein-coding
2098	38890	100506696	1	763	PCAT6	miscRNA
2099	26799	641515	1	2819	LOC641515	pseudo
2100	19049	148709	1	2321	LOC148709	pseudo
2101	4790	5877	1	2430	RABIF	protein-coding
2102	14236	59349	1	3338	KLHL12	protein-coding
2103	11772	51094	1	2301	ADIPOR1	protein-coding
2104	12176	51706	1	1643	CYB5R1	protein-coding
2105	38917	100506747	1	1172	LOC100506747	pseudo
2106	17086	92703	1	2220	TMEM183A	protein-coding
2107	NA.98	100507405	1	1397	NA	NA
2108	6792	8497	1	5045	PPFIA4	protein-coding
2109	3799	4656	1	1744	MYOG	protein-coding
2110	114	134	1	2919	ADORA1	protein-coding
2111	3755	4608	1	1806	MYBPH	protein-coding
2112	932	1116	1	1837	CHI3L1	protein-coding
2113	934	1118	1	2307	CHIT1	protein-coding
2114	38927	100506775	1	904	LOC100506775	miscRNA
2115	29657	730227	1	2741	LOC730227	miscRNA
2116	6381	7832	1	2712	BTG2	protein-coding
2117	1914	2331	1	2986	FMOD	protein-coding
2118	4528	5549	1	5820	PRELP	protein-coding
2119	10232	26254	1	1444	OPTC	protein-coding
2120	418	493	1	8907	ATP2B4	protein-coding
2121	28564	677843	1	125	SNORA77	snoRNA
2122	12663	54900	1	3298	LAX1	protein-coding
2123	7903	9877	1	4778	ZC3H11A	protein-coding
2124	35774	100381270	1	2940	ZBED6	protein-coding
2125	5438	6635	1	1547	SNRPE	protein-coding
2126	21395	284573	1	1514	LINC00303	miscRNA
2127	7647	9580	1	4073	SOX13	protein-coding
2128	12934	55224	1	2610	ETNK2	protein-coding
2129	4874	5972	1	1465	REN	protein-coding
2130	3170	3814	1	714	KISS1	protein-coding
2131	18103	127845	1	883	GOLT1A	protein-coding
2132	9188	22874	1	7399	PLEKHA6	protein-coding
2133	NA.99	100506823	1	557	NA	NA
2134	NA.100	100506838	1	529	NA	NA
2135	18102	127841	1	1290	LINC00628	miscRNA
2136	16536	84919	1	5275	PPP1R15B	protein-coding
2137	4314	5287	1	7606	PIK3C2B	protein-coding
2138	3470	4194	1	10073	MDM4	protein-coding
2139	8393	10446	1	3324	LRRN2	protein-coding
2140	NA.101	100506855	1	2224	NA	NA
2141	9371	23114	1	11057	NFASC	protein-coding
2142	5666	6900	1	7637	CNTN2	protein-coding
2143	23467	388730	1	1332	TMEM81	protein-coding
2144	4839	5929	1	4411	RBBP5	protein-coding
2145	9912	25778	1	7909	DSTYK	protein-coding
2146	7935	9911	1	4004	TMCC2	protein-coding
2147	NA.102	100506871	1	357	NA	NA
2148	15810	81788	1	3401	NUAK2	protein-coding
2149	12931	55220	1	2500	KLHDC8A	protein-coding
2150	21396	284576	1	2781	LEMD1-AS1	miscRNA
2151	17133	93273	1	779	LEMD1	protein-coding
2152	NA.103	100506918	1	2617	NA	NA
2153	25925	442891	1	97	MIR135B	miscRNA
2154	21397	284577	1	2897	LOC284577	unknown
2155	4176	5129	1	3274	CDK18	protein-coding
2156	21398	284578	1	2363	LOC284578	miscRNA
2157	19055	148808	1	4088	MFSD4	protein-coding
2158	NA.104	100506969	1	4842	NA	NA
2159	1638	2005	1	3683	ELK4	protein-coding
2160	16673	85414	1	3382	SLC45A3	protein-coding
2161	14540	64710	1	6453	NUCKS1	protein-coding
2162	7157	8934	1	3494	RAB7L1	protein-coding
2163	20670	254428	1	4854	SLC41A1	protein-coding
2164	NA.105	100131354	1	2424	NA	NA
2165	19056	148811	1	2183	PM20D1	protein-coding
2166	17469	115019	1	4799	SLC26A9	protein-coding
2167	38401	100505630	1	786	LOC100505630	miscRNA
2168	29461	729533	1	1867	FAM72A	protein-coding
2169	460	553	1	1773	AVPR1B	protein-coding
2170	25470	440712	1	1129	C1orf186	protein-coding
2171	38411	100505650	1	1041	LOC100505650	miscRNA
2172	1252	1510	1	2228	CTSE	protein-coding
2173	9587	23380	1	7113	SRGAP2	protein-coding
2174	7695	9641	1	3474	IKBKE	protein-coding
2175	26567	574431	1	2090	C1orf147	unknown
2176	15910	83593	1	4150	RASSF5	protein-coding
2177	1582	1939	1	2097	EIF2D	protein-coding
2178	6750	8444	1	2261	DYRK3	protein-coding
2179	7390	9261	1	3589	MAPKAPK2	protein-coding
2180	2973	3586	1	1629	IL10	protein-coding
2181	11509	29949	1	1968	IL19	protein-coding
2182	11605	50604	1	1234	IL20	protein-coding
2183	8860	11009	1	1979	IL24	protein-coding
2184	7357	9214	1	3086	FAIM3	protein-coding
2185	4311	5284	1	4275	PIGR	protein-coding
2186	16041	83953	1	2783	FCAMR	protein-coding
2187	14824	79098	1	5502	C1orf116	protein-coding
2188	13073	55432	1	6265	YOD1	protein-coding
2189	4249	5208	1	9143	PFKFB2	protein-coding
2190	599	725	1	1196	C4BPB	protein-coding
2191	597	722	1	2243	C4BPA	protein-coding
2192	NA.106	100129101	1	557	NA	NA
2193	1328	1604	1	2914	CD55	protein-coding
2194	1138	1380	1	4170	CR2	protein-coding
2195	1136	1378	1	9966	CR1	protein-coding
2196	1137	1379	1	1837	CR1L	protein-coding
2197	3459	4179	1	3393	CD46	protein-coding
2198	25147	407026	1	88	MIR29C	miscRNA
2199	25146	407025	1	81	MIR29B2	miscRNA
2200	19048	148696	1	4218	LOC148696	miscRNA
2201	784	947	1	2811	CD34	protein-coding
2202	4384	5362	1	11444	PLXNA2	protein-coding
2203	38975	100506899	1	595	LOC100506899	miscRNA
2204	26904	642587	1	892	MIR205HG	protein-coding
2205	25110	406988	1	110	MIR205	miscRNA
2206	13798	57172	1	2470	CAMK1G	protein-coding
2207	3247	3914	1	4498	LAMB3	protein-coding
2208	37897	100422894	1	67	MIR4260	miscRNA
2209	11592	50486	1	963	G0S2	protein-coding
2210	2740	3290	1	1486	HSD11B1	protein-coding
2211	15491	80342	1	2251	TRAF3IP3	protein-coding
2212	19030	148304	1	1561	C1orf74	protein-coding
2213	3039	3664	1	2170	IRF6	protein-coding
2214	10539	27042	1	8486	DIEXF	protein-coding
2215	20749	255928	1	5372	SYT14	protein-coding
2216	26544	574036	1	800	SERTAD4-AS1	miscRNA
2217	13515	56256	1	2028	SERTAD4	protein-coding
2218	13254	55733	1	3962	HHAT	protein-coding
2219	NA.107	100505631	1	2280	NA	NA
2220	3118	3756	1	8106	KCNH1	protein-coding
2221	13278	55758	1	4987	RCOR3	protein-coding
2222	5933	7188	1	4121	TRAF5	protein-coding
2223	16448	84791	1	758	LINC00467	miscRNA
2224	22415	343035	1	4266	RD3	protein-coding
2225	6356	7779	1	2018	SLC30A1	protein-coding
2226	3881	4751	1	2130	NEK2	protein-coding
2227	7949	9926	1	7782	LPGAT1	protein-coding
2228	10001	25896	1	3462	INTS7	protein-coding
2229	12067	51514	1	4412	DTL	protein-coding
2230	31742	100131205	1	566	RPL21P28	pseudo
2231	37950	100422947	1	73	MIR3122	miscRNA
2232	4505	5525	1	3128	PPP2R5A	protein-coding
2233	28609	692157	1	133	SNORA16B	snoRNA
2234	12954	55248	1	1962	TMEM206	protein-coding
2235	11499	29937	1	949	NENF	protein-coding
2236	392	467	1	2490	ATF3	protein-coding
2237	19102	149647	1	2332	FAM71A	protein-coding
2238	13097	55509	1	981	BATF3	protein-coding
2239	10030	25936	1	13220	NSL1	protein-coding
2240	18133	128387	1	2609	TATDN3	protein-coding
2241	19101	149643	1	506	C1orf227	protein-coding
2242	26977	642946	1	942	FLVCR1-AS1	miscRNA
2243	11342	28982	1	3431	FLVCR1	protein-coding
2244	15169	79805	1	4469	VASH2	protein-coding
2245	16892	90806	1	4649	ANGEL2	protein-coding
2246	10397	26750	1	4191	RPS6KC1	protein-coding
2247	38486	100505832	1	3558	PROX1-AS1	miscRNA
2248	4601	5629	1	3075	PROX1	protein-coding
2249	13656	56950	1	1685	SMYD2	protein-coding
2250	4727	5784	1	13443	PTPN14	protein-coding
2251	889	1063	1	10296	CENPF	protein-coding
2252	28116	648359	1	1555	ABHD17AP3	pseudo
2253	3136	3776	1	3812	KCNK2	protein-coding
2254	11809	51133	1	3931	KCTD3	protein-coding
2255	6110	7399	1	20189	USH2A	protein-coding
2256	1720	2104	1	6082	ESRRG	protein-coding
2257	12830	55105	1	2336	GPATCH2	protein-coding
2258	18111	128153	1	1235	SPATA17	protein-coding
2259	11714	51018	1	7771	RRP15	protein-coding
2260	5795	7042	1	5239	TGFB2	protein-coding
2261	18051	127018	1	1892	LYPLAL1	protein-coding
2262	13109	55532	1	2854	SLC30A10	protein-coding
2263	NA.108	728528	1	645	NA	NA
2264	1688	2058	1	5015	EPRS	protein-coding
2265	8336	10380	1	2461	BPNT1	protein-coding
2266	13226	55699	1	3549	IARS2	protein-coding
2267	25119	406997	1	110	MIR215	miscRNA
2268	25091	406969	1	85	MIR194-1	miscRNA
2269	9914	25782	1	7329	RAB3GAP2	protein-coding
2270	35291	100302234	1	82	MIR664	miscRNA
2271	28539	677818	1	131	SNORA36B	snoRNA
2272	5579	6791	1	1537	AURKAPS1	pseudo
2273	3422	4139	1	5276	MARK1	protein-coding
2274	15138	79762	1	2972	C1orf115	protein-coding
2275	12746	54996	1	1576	MARC2	protein-coding
2276	14560	64757	1	2243	MARC1	protein-coding
2277	2618	3142	1	2279	HLX	protein-coding
2278	24517	400804	1	4492	C1orf140	miscRNA
2279	9038	11221	1	3237	DUSP10	protein-coding
2280	29058	728417	1	1741	LOC728417	pseudo
2281	15166	79802	1	2574	HHIPL2	protein-coding
2282	7194	9015	1	1879	TAF1A	protein-coding
2283	38646	100506161	1	1077	LOC100506161	miscRNA
2284	23010	375056	1	8123	MIA3	protein-coding
2285	14614	64853	1	3006	AIDA	protein-coding
2286	19034	148362	1	1684	BROX	protein-coding
2287	24520	400823	1	1345	FAM177B	protein-coding
2288	16584	84976	1	4743	DISP1	protein-coding
2289	5850	7100	1	4267	TLR5	protein-coding
2290	12796	55061	1	3218	SUSD4	protein-coding
2291	19671	164127	1	2098	C1orf65	protein-coding
2292	23469	388743	1	2127	CAPN8	protein-coding
2293	682	824	1	3727	CAPN2	protein-coding
2294	5906	7159	1	4789	TP53BP2	protein-coding
2295	NA.109	100506213	1	789	NA	NA
2296	25550	441124	1	2173	LOC441124	protein-coding
2297	34717	100288102	1	876	LOC100288102	miscRNA
2298	34553	100287497	1	918	LOC100287497	unknown
2299	9460	23219	1	5449	FBXO28	protein-coding
2300	6853	8560	1	2046	DEGS1	protein-coding
2301	4025	4931	1	2906	NVL	protein-coding
2302	35524	100313769	1	138	MIR320B2	miscRNA
2303	11395	29097	1	619	CNIH4	protein-coding
2304	15438	80232	1	6872	WDR26	protein-coding
2305	38732	100506354	1	1418	LOC100506354	unknown
2306	19074	149111	1	2372	CNIH3	protein-coding
2307	18086	127602	1	14457	DNAH14	protein-coding
2308	3258	3930	1	3904	LBR	protein-coding
2309	13260	55740	1	13172	ENAH	protein-coding
2310	5520	6726	1	1620	SRP9	protein-coding
2311	1682	2052	1	1908	EPHX1	protein-coding
2312	7769	9725	1	4453	TMEM63A	protein-coding
2313	8559	10637	1	1616	LEFTY1	protein-coding
2314	11485	29920	1	1693	PYCR2	protein-coding
2315	5797	7044	1	2187	LEFTY2	protein-coding
2316	19664	163859	1	4009	SDE2	protein-coding
2317	2512	3020	1	1049	H3F3A	protein-coding
2318	NA.110	100506398	1	459	NA	NA
2319	14552	64746	1	3565	ACBD3	protein-coding
2320	16009	83881	1	699	MIXL1	protein-coding
2321	21789	286826	1	3328	LIN9	protein-coding
2322	120	142	1	3985	PARP1	protein-coding
2323	24010	391169	1	369	CDKN2AIPNLP1	pseudo
2324	23011	375057	1	4093	C1orf95	protein-coding
2325	3078	3707	1	6162	ITPKB	protein-coding
2326	38774	100506443	1	785	ITPKB-IT1	miscRNA
2327	4628	5664	1	2298	PSEN2	protein-coding
2328	NA.111	100506460	1	2831	NA	NA
2329	13690	56997	1	2924	ADCK3	protein-coding
2330	6775	8476	1	10506	CDC42BPA	protein-coding
2331	31442	100130466	1	862	LOC100130466	pseudo
2332	22164	339500	1	8675	ZNF678	protein-coding
2333	31283	100130093	1	2400	LOC100130093	miscRNA
2334	14679	65094	1	2595	JMJD4	protein-coding
2335	17588	116841	1	2367	SNAP47	protein-coding
2336	22165	339501	1	1243	PRSS38	protein-coding
2337	6183	7483	1	1240	WNT9A	protein-coding
2338	29187	728728	1	834	LOC728728	protein-coding
2339	16741	89780	1	2932	WNT3A	protein-coding
2340	38832	100506571	1	2642	LOC100506571	protein-coding
2341	317	375	1	2198	ARF1	protein-coding
2342	14860	79169	1	1290	C1orf35	protein-coding
2343	NA.112	100506628	1	1177	NA	NA
2344	18120	128308	1	906	MRPL55	protein-coding
2345	2483	2987	1	1205	GUK1	protein-coding
2346	13793	57165	1	2243	GJC2	protein-coding
2347	NA.113	100506642	1	594	NA	NA
2348	20038	200205	1	7904	IBA57	protein-coding
2349	16059	84033	1	25727	OBSCN	protein-coding
2350	15754	81559	1	2691	TRIM11	protein-coding
2351	11803	51127	1	2635	TRIM17	protein-coding
2352	6629	8290	1	481	HIST3H3	protein-coding
2353	17098	92815	1	496	HIST3H2A	protein-coding
2354	18121	128312	1	452	HIST3H2BB	protein-coding
2355	19098	149603	1	3133	RNF187	protein-coding
2356	30814	100129094	1	744	BTNL10	protein-coding
2357	32676	100169751	1	121	RNA5S1	rRNA
2358	32678	100169753	1	121	RNA5S2	rRNA
2359	32679	100169754	1	121	RNA5S3	rRNA
2360	32680	100169755	1	121	RNA5S4	rRNA
2361	32681	100169756	1	121	RNA5S5	rRNA
2362	32682	100169757	1	121	RNA5S6	rRNA
2363	32683	100169758	1	121	RNA5S7	rRNA
2364	32684	100169759	1	121	RNA5S8	rRNA
2365	32685	100169760	1	121	RNA5S9	rRNA
2366	32686	100169761	1	121	RNA5S10	rRNA
2367	32687	100169762	1	121	RNA5S11	rRNA
2368	32688	100169763	1	121	RNA5S12	rRNA
2369	32689	100169764	1	121	RNA5S13	rRNA
2370	32690	100169765	1	121	RNA5S14	rRNA
2371	32691	100169766	1	121	RNA5S15	rRNA
2372	32692	100169767	1	121	RNA5S16	rRNA
2373	26538	574029	1	2472	DUSP5P1	pseudo
2374	32693	100169768	1	121	RNA5S17	rRNA
2375	14162	58480	1	4322	RHOU	protein-coding
2376	4780	5867	1	1843	RAB4A	protein-coding
2377	8560	10638	1	1123	SPHAR	protein-coding
2378	18032	126731	1	5121	CCSAP	protein-coding
2379	49	58	1	1493	ACTA1	protein-coding
2380	13266	55746	1	4170	NUP133	protein-coding
2381	9648	23456	1	3857	ABCB10	protein-coding
2382	10564	27097	1	6123	TAF5L	protein-coding
2383	7850	9816	1	5613	URB2	protein-coding
2384	2141	2590	1	4459	GALNT2	protein-coding
2385	15010	79605	1	3171	PGBD5	protein-coding
2386	9126	22796	1	2960	COG2	protein-coding
2387	158	183	1	2584	AGT	protein-coding
2388	8646	10753	1	2593	CAPN9	protein-coding
2389	16508	84886	1	4132	C1orf198	protein-coding
2390	14989	79573	1	3289	TTC13	protein-coding
2391	14595	64801	1	1445	ARV1	protein-coding
2392	23012	375061	1	1498	FAM89A	protein-coding
2393	35206	100302132	1	97	MIR1182	miscRNA
2394	25473	440730	1	8522	TRIM67	protein-coding
2395	19085	149373	1	2364	LOC149373	protein-coding
2396	18107	128061	1	1435	C1orf131	protein-coding
2397	6749	8443	1	2680	GNPAT	protein-coding
2398	19084	149371	1	5097	EXOC8	protein-coding
2399	16031	83932	1	3838	SPRTN	protein-coding
2400	12491	54583	1	7097	EGLN1	protein-coding
2401	27567	645339	1	764	SNRPD2P2	pseudo
2402	35387	100303453	1	9769	TSNAX-DISC1	miscRNA
2403	5992	7257	1	2650	TSNAX	protein-coding
2404	34638	100287814	1	597	LINC00582	miscRNA
2405	10622	27185	1	13341	DISC1	protein-coding
2406	10621	27184	1	3892	DISC2	miscRNA
2407	13978	57568	1	6489	SIPA1L2	protein-coding
2408	12508	54627	1	5455	MAP10	protein-coding
2409	16218	84284	1	902	NTPCR	protein-coding
2410	15320	80003	1	6817	PCNXL2	protein-coding
2411	16294	84451	1	5809	KIAA1804	protein-coding
2412	3135	3775	1	2161	KCNK1	protein-coding
2413	19046	148641	1	2891	SLC35F3	protein-coding
2414	NA.114	100506778	1	615	NA	NA
